Déplacement en Z corrigé (µm)	Effort normal (mN)
582,606729	3,396695
582,569097	3,385879
582,531465	3,375063
582,500431	3,385879
582,445768	3,396695
582,397701	3,396695
582,342769	3,396695
582,277671	3,396695
582,222738	3,385879
582,154072	3,396695
582,085407	3,385879
582,01701	3,396695
581,961808	3,407511
581,892874	3,396695
581,827507	3,385879
581,762409	3,375063
581,70364	3,342615
581,634974	3,364247
581,573175	3,353431
581,511375	3,342615
581,449576	3,342615
581,398211	3,342615
581,349877	3,331799
581,308677	3,342615
581,26391	3,342615
581,219412	3,331799
581,185079	3,342615
581,14058	3,353431
581,112845	3,331799
581,075213	3,342615
581,037313	3,364247
580,992815	3,353431
580,965079	3,331799
580,920581	3,331799
580,889547	3,331799
580,854677	3,310166
580,800013	3,29935
580,758813	3,310166
580,710747	3,310166
580,659114	3,29935
580,600882	3,310166
580,549248	3,310166
580,504481	3,320982
580,44625	3,277718
580,381152	3,29935
580,326219	3,310166
580,271286	3,29935
580,216354	3,331799
580,16472	3,320982
580,106489	3,320982
580,054855	3,310166
580,00349	3,29935
579,938392	3,310166
579,886758	3,331799
579,835124	3,29935
579,783491	3,288534
579,738455	3,277718
579,676924	3,266902
579,632157	3,24527
579,580524	3,24527
579,525591	3,24527
579,477525	3,256086
579,439624	3,234453
579,388259	3,256086
579,333327	3,234453
579,281693	3,256086
579,237195	3,234453
579,192696	3,277718
579,151228	3,266902
579,099863	3,266902
579,045199	3,256086
579,014165	3,256086
578,979564	3,24527
578,945231	3,234453
578,897165	3,234453
578,862563	3,24527
578,824663	3,212821
578,787031	3,223637
578,745831	3,202005
578,714797	3,212821
578,663432	3,191189
578,622233	3,191189
578,577734	3,158741
578,549731	3,191189
578,495067	3,212821
578,443702	3,212821
578,392068	3,212821
578,334105	3,223637
578,282472	3,202005
578,227539	3,202005
578,169039	3,212821
578,110538	3,212821
578,04544	3,191189
577,977043	3,223637
577,925141	3,180373
577,859774	3,169557
577,801274	3,158741
577,742773	3,158741
577,694439	3,147925
577,639506	3,147925
577,584573	3,158741
577,526342	3,137108
577,49174	3,147925
577,437076	3,158741
577,395608	3,147925
577,347811	3,158741
577,306343	3,169557
577,251948	3,180373
577,220914	3,158741
577,179714	3,158741
577,14868	3,137108
577,114347	3,158741
577,083313	3,169557
577,052279	3,158741
577,01108	3,137108
576,959715	3,137108
576,921546	3,147925
576,870181	3,137108
576,828712	3,126292
576,777347	3,115476
576,722146	3,126292
576,660347	3,126292
576,608444	3,115476
576,536749	3,137108
576,461485	3,115476
576,399686	3,115476
576,337887	3,115476
576,272788	3,126292
576,217587	3,126292
576,162654	3,137108
576,104423	3,126292
576,042624	3,10466
576,001155	3,115476
575,950059	3,10466
575,915189	3,126292
575,870422	3,126292
575,825655	3,10466
575,791322	3,093844
575,760288	3,083028
575,719088	3,072212
575,67459	3,050579
575,646855	3,083028
575,602356	3,061396
575,557858	3,083028
575,513091	3,061396
575,468593	3,083028
575,410361	3,061396
575,358996	3,093844
575,310661	3,083028
575,255729	3,093844
575,200527	3,072212
575,138997	3,083028
575,080765	3,061396
575,029132	3,083028
574,980797	3,083028
574,932731	3,072212
574,874499	3,050579
574,822866	3,039763
574,778098	3,050579
574,733331	3,039763
574,681966	3,018131
574,6339	3,050579
574,596	3,018131
574,548202	3,050579
574,513601	3,028947
574,479268	3,050579
574,438068	3,050579
574,400437	3,061396
574,359237	3,050579
574,314739	3,061396
574,276838	3,072212
574,242237	3,061396
574,197738	3,061396
574,146105	3,050579
574,084574	3,028947
574,029642	3,028947
573,981307	3,028947
573,922806	3,007315
573,864306	3,007315
573,805806	2,996499
573,750605	2,985683
573,672042	2,996499
573,616841	2,985683
573,541577	2,996499
573,486376	2,985683
573,417979	3,007315
573,37651	3,007315
573,311681	3,018131
573,266914	3,018131
573,215549	3,007315
573,180947	3,018131
573,150182	2,985683
573,11558	3,007315
573,081516	3,018131
573,040317	2,985683
573,002416	2,985683
572,974681	2,974867
572,943647	2,96405
572,899149	2,974867
572,861248	2,96405
572,81978	2,96405
572,768684	2,974867
572,730515	2,953234
572,665685	2,96405
572,617351	2,985683
572,548953	2,96405
572,487154	2,96405
572,422056	2,96405
572,356689	2,985683
572,284725	2,974867
572,21276	2,953234
572,147393	2,96405
572,078727	2,96405
572,01336	2,942418
571,965026	2,96405
571,903226	2,953234
571,848294	2,942418
571,799959	2,90997
571,751893	2,899154
571,700259	2,888338
571,662359	2,90997
571,610994	2,90997
571,57996	2,90997
571,528595	2,931602
571,497561	2,90997
571,45663	2,931602
571,422297	2,942418
571,384665	2,920786
571,357199	2,942418
571,319299	2,920786
571,2748	2,931602
571,243498	2,931602
571,1957	2,920786
571,137469	2,90997
571,092433	2,90997
571,0375	2,899154
570,979	2,899154
570,9205	2,877521
570,841668	2,888338
570,776302	2,877521
570,707636	2,866705
570,628804	2,888338
570,566737	2,866705
570,501638	2,877521
570,426375	2,877521
570,371173	2,855889
570,316241	2,877521
570,261308	2,877521
570,206644	2,877521
570,161877	2,877521
570,127276	2,877521
570,089644	2,877521
570,055311	2,855889
570,027576	2,877521
569,986645	2,845073
569,955611	2,855889
569,924577	2,855889
569,900141	2,845073
569,86224	2,834257
569,817473	2,823441
569,762809	2,834257
569,714743	2,834257
569,659811	2,834257
569,59828	2,845073
569,543079	2,845073
569,488415	2,834257
569,430184	2,845073
569,381849	2,845073
569,320318	2,845073
569,271984	2,855889
569,220619	2,845073
569,165686	2,845073
569,114052	2,855889
569,062419	2,823441
569,014353	2,812625
568,969585	2,823441
568,914653	2,812625
568,859451	2,812625
568,808086	2,780176
568,756453	2,790992
568,697952	2,790992
568,636422	2,780176
568,588087	2,780176
568,536722	2,801809
568,48179	2,812625
568,433455	2,801809
568,378791	2,812625
568,323858	2,812625
568,275792	2,834257
568,22086	2,812625
568,172794	2,812625
568,131594	2,812625
568,090126	2,790992
568,035462	2,780176
567,997293	2,780176
567,952794	2,76936
567,911595	2,780176
567,866828	2,747728
567,815194	2,758544
567,770427	2,726096
567,719062	2,747728
567,670996	2,747728
567,62293	2,758544
567,571565	2,747728
567,530366	2,780176
567,492465	2,758544
567,447967	2,747728
567,406767	2,747728
567,358701	2,736912
567,314203	2,747728
567,276302	2,76936
567,235103	2,736912
567,183738	2,758544
567,145569	2,736912
567,100801	2,747728
567,056303	2,747728
567,004669	2,736912
566,949737	2,726096
566,904701	2,726096
566,846469	2,71528
566,78467	2,693647
566,719303	2,693647
566,657504	2,704463
566,589107	2,704463
566,517142	2,704463
566,451775	2,693647
566,393544	2,704463
566,331745	2,71528
566,263348	2,693647
566,215013	2,704463
566,16008	2,71528
566,112014	2,71528
566,070546	2,704463
566,025779	2,693647
565,984579	2,693647
565,946679	2,672015
565,90218	2,682831
565,864011	2,672015
565,826379	2,661199
565,795077	2,661199
565,754146	2,661199
565,712947	2,650383
565,668448	2,639567
565,623681	2,650383
565,572585	2,682831
565,537983	2,661199
565,493216	2,650383
565,44515	2,661199
565,393516	2,661199
565,342151	2,672015
565,287487	2,672015
565,242452	2,672015
565,174055	2,650383
565,132586	2,639567
565,074355	2,650383
565,019422	2,639567
564,960922	2,617934
564,916155	2,617934
564,868089	2,617934
564,816455	2,628751
564,76812	2,617934
564,726921	2,617934
564,682422	2,607118
564,634356	2,639567
564,593157	2,607118
564,541523	2,617934
564,497025	2,628751
564,452526	2,650383
564,417925	2,650383
564,359693	2,639567
564,308328	2,639567
564,260262	2,639567
564,208629	2,628751
564,163861	2,617934
564,108929	2,607118
564,060594	2,607118
564,002362	2,57467
563,950729	2,585486
563,899095	2,563854
563,851029	2,57467
563,796096	2,563854
563,751329	2,563854
563,699696	2,57467
563,648331	2,585486
563,597234	2,553038
563,555766	2,57467
563,510999	2,57467
563,459634	2,57467
563,418435	2,553038
563,36707	2,585486
563,32587	2,596302
563,284671	2,563854
563,243203	2,563854
563,205302	2,563854
563,16767	2,563854
563,122903	2,542222
563,081435	2,542222
563,033369	2,542222
562,985303	2,542222
562,933938	2,531405
562,882304	2,563854
562,820505	2,553038
562,768871	2,542222
562,690309	2,542222
562,638406	2,553038
562,566442	2,553038
562,501343	2,553038
562,42608	2,553038
562,350548	2,553038
562,292047	2,520589
562,230248	2,553038
562,161582	2,531405
562,103082	2,531405
562,051448	2,509773
561,999815	2,509773
561,938015	2,509773
561,899846	2,509773
561,855348	2,498957
561,820746	2,498957
561,776248	2,498957
561,738347	2,488141
561,704014	2,488141
561,659516	2,498957
561,621884	2,488141
561,590581	2,509773
561,549651	2,488141
561,501585	2,509773
561,460385	2,509773
561,425783	2,498957
561,374687	2,509773
561,323322	2,498957
561,285153	2,498957
561,23022	2,498957
561,175288	2,498957
561,120355	2,477325
561,07202	2,488141
561,010221	2,477325
560,948422	2,466509
560,879756	2,455693
560,821256	2,444877
560,742693	2,43406
560,684193	2,43406
560,625693	2,444877
560,57076	2,444877
560,505662	2,412428
560,450729	2,43406
560,402663	2,43406
560,354597	2,455693
560,313398	2,43406
560,282095	2,444877
560,230999	2,444877
560,196397	2,444877
560,162064	2,444877
560,141196	2,466509
560,106863	2,444877
560,079397	2,43406
560,045064	2,423244
560,007163	2,401612
559,972831	2,390796
559,931631	2,401612
559,886864	2,401612
559,838798	2,390796
559,787433	2,412428
559,735799	2,37998
559,674269	2,401612
559,625934	2,401612
559,557537	2,412428
559,502604	2,412428
559,450971	2,423244
559,385873	2,423244
559,327372	2,43406
559,27244	2,401612
559,217507	2,43406
559,162574	2,401612
559,11424	2,390796
559,056008	2,401612
559,004374	2,37998
558,959607	2,369164
558,907974	2,369164
558,863206	2,358348
558,818439	2,358348
558,770373	2,369164
558,712142	2,369164
558,657209	2,347531
558,61904	2,358348
558,564376	2,37998
558,509443	2,369164
558,454779	2,37998
558,406445	2,37998
558,348213	2,37998
558,300147	2,369164
558,252081	2,37998
558,204015	2,37998
558,149351	2,347531
558,107883	2,347531
558,069982	2,347531
558,025215	2,336715
557,990614	2,347531
557,945846	2,347531
557,908215	2,315083
557,860149	2,315083
557,815381	2,325899
557,760718	2,315083
557,729415	2,315083
557,674751	2,315083
557,626685	2,304267
557,57532	2,325899
557,527254	2,336715
557,475889	2,325899
557,427823	2,325899
557,369591	2,315083
557,331422	2,304267
557,273459	2,325899
557,228423	2,325899
557,183656	2,304267
557,125425	2,304267
557,090823	2,293451
557,046056	2,304267
556,991123	2,282635
556,93949	2,271819
556,891424	2,282635
556,840059	2,261002
556,791993	2,282635
556,743658	2,261002
556,692293	2,282635
556,637629	2,250186
556,599729	2,282635
556,541497	2,282635
556,493431	2,282635
556,445365	2,282635
556,393731	2,293451
556,342366	2,282635
556,2943	2,282635
556,256131	2,261002
556,214931	2,271819
556,166865	2,271819
556,128965	2,261002
556,070733	2,250186
556,029534	2,250186
555,991365	2,23937
555,950165	2,250186
555,891934	2,228554
555,854033	2,23937
555,805967	2,228554
555,757901	2,23937
555,713134	2,228554
555,651603	2,250186
555,600238	2,261002
555,548605	2,250186
555,500539	2,250186
555,455772	2,261002
555,404138	2,261002
555,349474	2,250186
555,301408	2,261002
555,25994	2,228554
555,205007	2,217738
555,16024	2,217738
555,115742	2,228554
555,074273	2,228554
555,02264	2,228554
554,971275	2,196106
554,929806	2,217738
554,868276	2,196106
554,819941	2,196106
554,758411	2,196106
554,720242	2,217738
554,655412	2,217738
554,60048	2,228554
554,53868	2,217738
554,490614	2,217738
554,432383	2,196106
554,373882	2,206922
554,325816	2,18529
554,284348	2,206922
554,232983	2,206922
554,184917	2,18529
554,14015	2,18529
554,095383	2,174473
554,06105	2,163657
554,02315	2,163657
553,971785	2,174473
553,930316	2,142025
553,885818	2,152841
553,847917	2,174473
553,803419	2,163657
553,765518	2,163657
553,703988	2,18529
553,65949	2,174473
553,621589	2,18529
553,573523	2,196106
553,522158	2,18529
553,474092	2,196106
553,429325	2,18529
553,37796	2,174473
553,339791	2,163657
553,28129	2,163657
553,226358	2,163657
553,168126	2,163657
553,113194	2,142025
553,051394	2,131209
552,999492	2,142025
552,937962	2,120393
552,88276	2,142025
552,814094	2,120393
552,766028	2,120393
552,697631	2,109577
552,635832	2,109577
552,570734	2,131209
552,525967	2,152841
552,471034	2,120393
552,429566	2,131209
552,378201	2,131209
552,343599	2,142025
552,295802	2,120393
552,261469	2,131209
552,233734	2,120393
552,192535	2,109577
552,154634	2,109577
552,1236	2,098761
552,082401	2,098761
552,037902	2,109577
551,999733	2,098761
551,948368	2,087944
551,893704	2,087944
551,848937	2,098761
551,794005	2,087944
551,718741	2,098761
551,667107	2,098761
551,602009	2,087944
551,530044	2,098761
551,471544	2,098761
551,406446	2,098761
551,341079	2,077128
551,275712	2,087944
551,224079	2,077128
551,169146	2,066312
551,107347	2,066312
551,052414	2,04468
551,017813	2,055496
550,973045	2,04468
550,92168	2,033864
550,873346	2,055496
550,832415	2,033864
550,797813	2,033864
550,756614	2,04468
550,711847	2,066312
550,656914	2,055496
550,609117	2,055496
550,56132	2,066312
550,530017	2,055496
550,478652	2,055496
550,430586	2,055496
550,379221	2,055496
550,344619	2,077128
550,293254	2,04468
550,241621	2,033864
550,189987	2,033864
550,135054	2,012232
550,083421	2,023048
550,028488	2,023048
549,970256	2,012232
549,911756	2,001415
549,860122	2,012232
549,798323	2,001415
549,740092	2,023048
549,681591	2,012232
549,62336	2,023048
549,568427	2,033864
549,516794	2,033864
549,465429	2,012232
549,410496	2,012232
549,36243	2,04468
549,320962	2,012232
549,276463	2,012232
549,231696	2,012232
549,186929	2,001415
549,138863	2,001415
549,097395	1,990599
549,04603	1,979783
549,001263	1,968967
548,956496	1,979783
548,894965	1,968967
548,853497	1,958151
548,791698	1,958151
548,7266	1,968967
548,665069	1,968967
548,620302	1,990599
548,565369	1,990599
548,514004	1,947335
548,462371	1,990599
548,421171	1,990599
548,373105	1,979783
548,331906	1,968967
548,277242	1,968967
548,245939	1,979783
548,208039	1,968967
548,166839	1,958151
548,125371	1,958151
548,074006	1,947335
548,02594	1,958151
547,981173	1,936519
547,936406	1,958151
547,885041	1,947335
547,833407	1,936519
547,778743	1,958151
547,727109	1,947335
547,668878	1,958151
547,610646	1,947335
547,555714	1,979783
547,507379	1,947335
547,452446	1,958151
547,387617	1,958151
547,342581	1,958151
547,280782	1,947335
547,232716	1,958151
547,174216	1,90407
547,12615	1,914886
547,074516	1,914886
547,022882	1,914886
546,978115	1,882438
546,919884	1,893254
546,875116	1,882438
546,830349	1,90407
546,782283	1,90407
546,737785	1,90407
546,696585	1,914886
546,655655	1,925703
546,621322	1,914886
546,600185	1,90407
546,552656	1,90407
546,511457	1,914886
546,480423	1,925703
546,449389	1,914886
546,408189	1,925703
546,363691	1,893254
546,312057	1,90407
546,26729	1,893254
546,219224	1,882438
546,160724	1,860806
546,095625	1,871622
546,040424	1,860806
545,972027	1,871622
545,90666	1,860806
545,841293	1,860806
545,76603	1,871622
545,707529	1,871622
545,635565	1,871622
545,583931	1,871622
545,519102	1,882438
545,467199	1,871622
545,415834	1,860806
545,367768	1,84999
545,326569	1,871622
545,295535	1,882438
545,251036	1,84999
545,226332	1,84999
545,1887	1,860806
545,161233	1,839174
545,120034	1,84999
545,095598	1,839174
545,044233	1,817541
545,006332	1,828357
544,951668	1,828357
544,903602	1,795909
544,855536	1,817541
544,790438	1,828357
544,732207	1,828357
544,680573	1,84999
544,628939	1,839174
