Déplacement en Z corrigé (µm)	Effort normal (mN)						
42,630743	-0,019036						
42,596141	-0,019036						
42,548075	0,002596						
42,500009	-0,00822						
42,445077	-0,019036						
42,397011	0,002596						
42,345646	-0,019036						
42,29758	-0,00822						
42,242647	-0,029853						
42,194581	-0,00822						
42,133051	0,002596						
42,078118	0,056676						
42,016319	0,002596						
41,964685	0,002596						
41,896288	0,024228						
41,834489	0,024228						
41,775988	0,013412						
41,721056	0,002596						
41,665855	0,002596						
41,610922	-0,00822						
41,55269	-0,00822						
41,507923	-0,00822						
41,459857	-0,019036						
41,41509	-0,019036						
41,367024	-0,019036						
41,319227	-0,019036						
41,284625	-0,019036						
41,23326	-0,00822						
41,195628	-0,019036						
41,147831	0,002596						
41,106363	0,013412						
41,061864	0,013412						
41,037428	0,013412						
40,99293	0,024228						
40,948432	0,013412						
40,897067	0,035044						
40,849001	0,013412						
40,804502	0,013412						
40,766333	0,013412						
40,697936	0,002596						
40,649601	-0,00822						
40,594668	0,002596						
40,526271	0,013412						
40,460905	-0,029853						
40,402404	-0,019036						
40,334007	0,002596						
40,278806	-0,019036						
40,213708	-0,00822						
40,165373	0,002596						
40,096976	0,013412						
40,038744	0,002596						
39,974184	0,002596						
39,942612	0,002596						
39,894546	0,013412						
39,839882	0,013412						
39,791816	0,002596						
39,753916	0,002596						
39,716015	0,013412						
39,674816	0,002596						
39,636915	0,013412						
39,588849	-0,00822						
39,554516	0,002596						
39,516616	-0,00822						
39,475416	0,002596						
39,434217	-0,019036						
39,386151	-0,00822						
39,338085	-0,00822						
39,28672	0,002596						
39,241953	-0,00822						
39,180422	0,002596						
39,122191	0,013412						
39,067258	-0,00822						
39,012325	0,013412						
38,947227	0,002596						
38,895594	0,013412						
38,834063	0,002596						
38,778862	-0,00822						
38,723929	0,013412						
38,668997	0,013412						
38,617363	0,013412						
38,572596	0,002596						
38,514364	-0,00822						
38,462999	-0,00822						
38,428129	-0,00822						
38,369897	-0,00822						
38,3221	-0,00822						
38,280632	-0,00822						
38,229267	-0,00822						
38,184768	0,002596						
38,133404	-0,019036						
38,095503	0,002596						
38,047437	0,013412						
37,999371	0,013412						
37,954873	0,035044						
37,906806	0,013412						
37,862039	0,024228						
37,807107	0,024228						
37,755742	0,013412						
37,704108	0,013412						
37,645877	0,013412						
37,597542	0,002596						
37,53931	0,013412						
37,494543	-0,00822						
37,429445	0,002596						
37,38111	-0,00822						
37,322879	-0,00822						
37,274813	-0,029853						
37,216581	0,002596						
37,164947	-0,00822						
37,106716	0,002596						
37,055351	0,002596						
37,013883	0,024228						
36,959219	0,013412						
36,914452	0,013412						
36,869953	0,002596						
36,825186	0,013412						
36,787286	0,024228						
36,732622	0,013412						
36,691422	-0,00822						
36,657089	-0,00822						
36,612322	0,002596						
36,574422	-0,00822						
36,533222	-0,00822						
36,485156	-0,00822						
36,43709	-0,019036						
36,389024	-0,029853						
36,340958	-0,00822						
36,279159	-0,00822						
36,227794	0,013412						
36,179459	0,002596						
36,117929	-0,00822						
36,052831	0,002596						
35,997898	-0,00822						
35,936367	0,013412						
35,888033	0,013412						
35,829801	0,013412						
35,781735	0,013412						
35,730101	0,024228						
35,688902	-0,00822						
35,640836	-0,019036						
35,596069	0,002596						
35,55157	-0,019036						
35,516969	-0,019036						
35,465604	-0,019036						
35,420837	-0,00822						
35,372771	-0,019036						
35,338169	-0,00822						
35,280206	-0,029853						
35,235439	0,002596						
35,184074	0,002596						
35,136008	0,002596						
35,081344	0,013412						
35,036577	0,013412						
34,981644	-0,019036						
34,936877	0,002596						
34,885512	0,002596						
34,834147	-0,00822						
34,782514	-0,00822						
34,734179	-0,029853						
34,686113	-0,019036						
34,641615	-0,019036						
34,596847	-0,019036						
34,541915	-0,040669						
34,493849	-0,019036						
34,455948	-0,029853						
34,411181	-0,019036						
34,356517	-0,019036						
34,301585	0,002596						
34,246921	-0,029853						
34,20902	-0,00822						
34,164253	-0,00822						
34,106021	-0,00822						
34,061254	-0,00822						
34,013457	0,035044						
33,972258	0,002596						
33,924192	0,024228						
33,876126	0,035044						
33,831627	-0,00822						
33,800324	-0,00822						
33,755557	0,002596						
33,700893	0,002596						
33,652559	-0,019036						
33,604493	-0,019036						
33,556427	-0,00822						
33,498195	0,002596						
33,439695	-0,029853						
33,381463	-0,019036						
33,333128	-0,00822						
33,261432	0,013412						
33,199633	-0,00822						
33,144701	0,024228						
33,086469	0,002596						
33,02467	0,013412						
32,979634	0,024228						
32,918104	0,013412						
32,870038	0,035044						
32,818404	0,024228						
32,763471	0,013412						
32,722003	0,013412						
32,663771	0,013412						
32,622572	0,013412						
32,567639	0,002596						
32,526171	-0,00822						
32,478374	-0,00822						
32,433607	0,013412						
32,382242	0,002596						
32,327309	-0,00822						
32,272645	-0,019036						
32,234476	-0,00822						
32,172946	-0,00822						
32,111146	0,013412						
32,06308	0,024228						
32,008148	0,024228						
31,940019	0,013412						
31,888117	0,002596						
31,833453	0,013412						
31,782088	0,002596						
31,740351	0,013412						
31,678552	0,002596						
31,627187	-0,019036						
31,585988	-0,00822						
31,544519	-0,019036						
31,489587	-0,029853						
31,438222	-0,019036						
31,393723	-0,019036						
31,362421	-0,00822						
31,311056	-0,029853						
31,266557	0,002596						
31,211893	-0,019036						
31,184158	0,002596						
31,133062	0,013412						
31,105327	0,013412						
31,053962	0,024228						
31,002597	0,013412						
30,964697	0,002596						
30,916899	0,024228						
30,872132	0,002596						
30,827365	0,002596						
30,772432	-0,019036						
30,7175	-0,00822						
30,662567	-0,029853						
30,604067	-0,019036						
30,545567	-0,019036						
30,490634	-0,029853						
30,422237	-0,019036						
30,363737	-0,019036						
30,312103	-0,019036						
30,253603	-0,029853						
30,195371	-0,00822						
30,140439	0,002596						
30,078908	0,002596						
30,027543	0,002596						
29,979477	0,002596						
29,93471	0,013412						
29,889943	0,002596						
29,845445	0,002596						
29,807544	0,024228						
29,763046	0,013412						
29,725145	0,002596						
29,683677	0,002596						
29,646045	0,002596						
29,608145	-0,019036						
29,570244	-0,00822						
29,518879	-0,019036						
29,463946	-0,019036						
29,412581	-0,00822						
29,364247	-0,019036						
29,299417	-0,019036						
29,244216	-0,019036						
29,182685	0,013412						
29,117587	0,002596						
29,048922	0,013412						
28,976957	0,013412						
28,918457	0,024228						
28,859956	0,013412						
28,791559	0,035044						
28,743224	0,002596						
28,688292	0,024228						
28,633091	-0,00822						
28,574859	-0,00822						
28,533391	-0,00822						
28,482026	-0,019036						
28,43396	-0,019036						
28,389193	-0,019036						
28,344694	-0,029853						
28,303495	-0,029853						
28,262295	-0,019036						
28,224395	-0,00822						
28,176597	0,002596						
28,132099	0,013412						
28,0909	0,013412						
28,0497	0,002596						
28,008501	0,013412						
27,957136	0,013412						
27,905502	0,002596						
27,857436	0,024228						
27,795906	-0,00822						
27,737405	0,002596						
27,678905	-0,00822						
27,617106	0,002596						
27,562173	-0,019036						
27,506972	-0,019036						
27,44874	-0,040669						
27,39024	-0,029853						
27,335307	-0,00822						
27,277076	-0,019036						
27,225442	-0,019036						
27,177376	0,013412						
27,12931	-0,00822						
27,071347	0,013412						
27,033447	0,002596						
26,988948	0,013412						
26,947749	0,024228						
26,910117	0,002596						
26,872216	0,013412						
26,824419	0,013412						
26,799983	0,024228						
26,759052	0,002596						
26,734616	-0,00822						
26,693417	-0,00822						
26,645351	-0,00822						
26,600584	-0,00822						
26,552518	-0,029853						
26,504451	-0,029853						
26,452818	-0,019036						
26,391019	-0,029853						
26,332787	-0,019036						
26,267689	-0,019036						
26,202591	-0,019036						
26,137493	-0,019036						
26,075694	0,002596						
26,02406	-0,00822						
25,958962	-0,00822						
25,910896	0,002596						
25,866129	0,002596						
25,811465	0,013412						
25,773295	-0,00822						
25,72193	0,024228						
25,68403	-0,00822						
25,646398	0,002596						
25,611796	0,002596						
25,570597	-0,019036						
25,529129	-0,019036						
25,491497	-0,019036						
25,4437	-0,029853						
25,405799	-0,019036						
25,357733	-0,019036						
25,29977	-0,00822						
25,258302	-0,00822						
25,203638	-0,00822						
25,158871	-0,00822						
25,093773	0,002596						
25,035541	0,002596						
24,987207	0,002596						
24,928975	0,002596						
24,860309	0,013412						
24,802078	0,002596						
24,746876	0,013412						
24,695243	-0,029853						
24,64031	-0,019036						
24,585377	-0,019036						
24,530445	-0,029853						
24,488977	-0,019036						
24,434044	-0,00822						
24,389546	-0,040669						
24,351645	-0,019036						
24,30028	-0,029853						
24,259081	-0,00822						
24,217881	-0,00822						
24,176682	-0,019036						
24,128884	0,002596						
24,090984	0,002596						
24,056651	0,002596						
24,005286	0,013412						
23,964087	-0,00822						
23,919588	0,002596						
23,87812	0,024228						
23,820157	0,013412						
23,775121	-0,00822						
23,723756	-0,019036						
23,67569	-0,019036						
23,627356	-0,029853						
23,565556	-0,029853						
23,510624	-0,019036						
23,452123	-0,029853						
23,393892	-0,029853						
23,332093	-0,029853						
23,273861	-0,029853						
23,218929	-0,00822						
23,163996	-0,019036						
23,102197	0,002596						
23,043965	-0,00822						
22,995899	-0,029853						
22,947833	-0,00822						
22,886034	0,002596						
22,841536	0,002596						
22,796768	0,013412						
22,75227	0,013412						
22,7174	0,002596						
22,672901	0,002596						
22,631702	-0,019036						
22,593801	-0,019036						
22,549303	-0,029853						
22,504804	-0,019036						
22,466635	-0,019036						
22,418838	-0,029853						
22,374071	-0,00822						
22,319407	-0,019036						
22,271341	0,002596						
22,219707	-0,00822						
22,158177	0,002596						
22,103244	0,024228						
22,048311	0,024228						
21,983213	0,024228						
21,934879	0,024228						
21,876647	0,035044						
21,80825	0,035044						
21,74975	0,013412						
21,701415	0,024228						
21,649781	-0,00822						
21,594849	0,002596						
21,543215	-0,019036						
21,495149	-0,019036						
21,443784	-0,00822						
21,39215	-0,019036						
21,337218	-0,019036						
21,289152	-0,00822						
21,241086	-0,00822						
21,186422	-0,00822						
21,134788	-0,00822						
21,080124	0,013412						
21,042223	0,013412						
21,000755	0,002596						
20,946091	0,024228						
20,894726	0,013412						
20,84666	0,013412						
20,802162	-0,00822						
20,754096	0,013412						
20,702462	0,002596						
20,64753	-0,019036						
20,612928	-0,00822						
20,564862	-0,040669						
20,513228	-0,029853						
20,454997	-0,019036						
20,406931	-0,029853						
20,362164	-0,019036						
20,3075	-0,019036						
20,255866	-0,019036						
20,194336	-0,019036						
20,156435	-0,00822						
20,098203	0,024228						
20,036673	0,024228						
19,98174	0,002596						
19,940541	0,024228						
19,885608	0,013412						
19,834243	0,013412						
19,779311	0,013412						
19,737843	0,024228						
19,686478	0,002596						
19,641442	-0,00822						
19,58321	0,024228						
19,541742	-0,00822						
19,486809	-0,00822						
19,428578	-0,019036						
19,370078	-0,019036						
19,315145	-0,00822						
19,26378	0,002596						
19,201981	-0,019036						
19,140182	0,002596						
19,092116	0,013412						
19,030585	0,002596						
18,975652	-0,00822						
18,924019	0,024228						
18,862488	0,013412						
18,817721	0,013412						
18,769655	0,002596						
18,72132	-0,019036						
18,666656	0,002596						
18,621889	0,013412						
18,587288	0,002596						
18,535923	0,002596						
18,497753	0,002596						
18,453255	-0,00822						
18,40189	-0,019036						
18,36399	-0,00822						
18,319491	-0,019036						
18,271425	-0,00822						
18,223359	-0,019036						
18,189026	-0,029853						
18,137661	0,013412						
18,079698	0,002596						
18,031632	0,002596						
17,990164	0,013412						
17,942367	0,002596						
17,8976	0,024228						
17,842667	0,013412						
17,794601	0,002596						
17,743236	-0,00822						
17,701768	0,013412						
17,650134	-0,019036						
17,578438	0,002596						
17,547136	-0,019036						
17,49907	0,002596						
17,454302	-0,029853						
17,392503	-0,029853						
17,348005	-0,00822						
17,29664	-0,00822						
17,255172	-0,00822						
17,200508	0,013412						
17,142276	0,002596						
